source_name,review_date,critic_name,review_detail
Georgia Straight," October 14, 2016",Ken Eisner," I can't remember the last time I said ""Wow!"" out loud so many times during a movie -- especially not a cartoon aimed mostly at kids."
Globe and Mail," October 14, 2016",Kate Taylor," Beautifully animated with a delightful paper cutout and oil-crayon look that delicately conjures up ice, snow and fog."
San Diego Reader," October 13, 2016",Matthew Lickona," What it lacks in invention and tension, it makes up in painterly beauty and a kind of tough sweetness that is never in danger of spoiling into sentimentality."
AwardsCircuit.com," October 13, 2016",Shane Slater," Long Way North may not go down as a modern classic, but its sophisticated style and excitingly feminist approach should appeal to viewers of all ages."
Washington Post," October 13, 2016",Michael O'Sullivan," ""Long Way North"" combines thrilling adventure with a slightly somber mood. It's a beautiful trip, even if it's a little chilly and sad when it finally gets to where it's going."
Variety," October 2, 2016",Peter Debruge, The sort of cartoon discerning parents are constantly seeking to enrich their kids' imaginations.
IGN Movies," September 30, 2016",Max Nicholson," If you're looking for something a little different but still accessible and sweet, look no further than Long Way North."
RogerEbert.com," September 30, 2016",Nick Allen," With its simplistic perspective, Long Way North risks being merely a nice gesture instead of a poetic, ice-breaking guide that points towards progress."
School Library Journal," September 30, 2016",Kent Turner," Told in a tight 81 minutes, the well-structured adventure tale is stronger than the soft, pastel colored computer animation."
Common Sense Media," September 30, 2016",Yvonne Condes, Thrilling tale about a girl's search for her grandfather. 
New York Times," September 29, 2016",Neil Genzlinger," The story isn't flashy and neither is the animation in ""Long Way North,"" qualities that give the film a certain low-key charm in an age of fast-moving sagas eye-poppingly served."
Los Angeles Times," September 29, 2016",Kenneth Turan," ""Long Way North"" is a complete pleasure, a gorgeous piece of wide-screen animation that is as delightful as it is unexpected."
Aisle Seat," September 29, 2016",Mike McGranaghan," Substantive and satisfying, with something beautiful to look at in every inch of the frame."
TheWrap," September 29, 2016",Claudia Puig," This tale of a late 19th Century Russian teen on an Arctic quest is undeniably dazzling to behold, but as an epic action-adventure saga it must, by definition, be exciting and brisk. It is instead stately and a bit bland."
Under the Radar," September 29, 2016",Austin Trunick," While adults won't find much to keep their attention until the film picks up steam in its second half, it's a great adventure for children with a strong, long-lingering payoff. "
